TTIME_S,TRXI_M,TRYI_M,TRZI_M,TGRNKM_KM,TALTKM_KM,TDRNGE_M,TCRNGE_M,TVRMAG_M/S,TAIMAG_M/S2,TABXB_M/S2,TABYB_M/S2,TABZB_M/S2,TPITCH_DEG,THEADG_DEG,TAMACH
1.80000,-3.005586E+006,-1.571304E+006,5.383590E+006,5.844316E-005,2.240771E-002,0.00000,1.180463E-002,23.7981,13.3432,23.1703,-1.839529E-006,-4.459253E-006,89.9885,191.862,6.995155E-002
1.90000,-3.005576E+006,-1.571326E+006,5.383592E+006,6.512918E-005,2.485431E-002,0.00000,1.326752E-002,25.1344,13.3643,23.1913,-2.166646E-006,-4.998368E-006,89.9884,191.862,7.388157E-002
2.00000,-3.005566E+006,-1.571349E+006,5.383594E+006,7.218214E-005,2.743466E-002,9.493543E-002,1.482873E-002,26.4728,13.3854,23.2124,-2.530809E-006,-5.571585E-006,89.9883,191.863,7.781812E-002
2.10000,-3.005555E+006,-1.571371E+006,5.383597E+006,7.960284E-005,3.014895E-002,9.493543E-002,1.649028E-002,27.8134,13.4065,23.2335,-2.934080E-006,-6.179419E-006,89.9881,191.863,8.176123E-002
2.20000,-3.005545E+006,-1.571394E+006,5.383599E+006,8.739206E-005,3.299741E-002,9.493543E-002,1.825418E-002,29.1561,13.4276,23.2546,-3.378532E-006,-6.822384E-006,89.9880,191.864,8.571091E-002
2.30000,-3.005535E+006,-1.571417E+006,5.383602E+006,9.555060E-005,3.598023E-002,9.493543E-002,2.012248E-002,30.5008,13.4488,23.2758,-3.866247E-006,-7.500994E-006,89.9879,191.864,8.966721E-002
2.40000,-3.005525E+006,-1.571439E+006,5.383604E+006,1.040793E-004,3.909764E-002,9.493543E-002,2.209720E-002,31.8477,13.4700,23.2970,-4.399317E-006,-8.215761E-006,89.9877,191.864,9.363016E-002
2.50000,-3.005515E+006,-1.571462E+006,5.383607E+006,1.129789E-004,4.234985E-002,9.493543E-002,2.418037E-002,33.1968,13.4913,23.3183,-4.979842E-006,-8.967200E-006,89.9876,191.865,9.759978E-002
2.60000,-3.005505E+006,-1.571485E+006,5.383610E+006,1.222503E-004,4.573706E-002,0.134259,2.637402E-002,34.5479,13.5126,23.3396,-5.609931E-006,-9.755820E-006,89.9875,191.865,0.101576
2.70000,-3.005496E+006,-1.571508E+006,5.383613E+006,1.318942E-004,4.925950E-002,0.134259,2.868020E-002,35.9012,13.5339,23.3609,-6.291703E-006,-1.058213E-005,89.9873,191.865,0.105559
2.80000,-3.005486E+006,-1.571531E+006,5.383616E+006,1.419116E-004,5.291737E-002,0.134259,3.110095E-002,37.2566,13.5553,23.3823,-7.027282E-006,-1.144665E-005,89.9872,191.866,0.109549
2.90000,-3.005476E+006,-1.571553E+006,5.383619E+006,1.523033E-004,5.671089E-002,0.164433,3.363830E-002,38.6142,13.5767,23.4037,-7.818803E-006,-1.234988E-005,89.9870,191.866,0.113546
3.00000,-3.005467E+006,-1.571576E+006,5.383623E+006,1.630701E-004,6.064028E-002,0.164433,3.629431E-002,39.9739,13.5982,23.4251,-8.668406E-006,-1.329234E-005,89.9869,191.866,0.117549
3.10000,-3.005457E+006,-1.571599E+006,5.383626E+006,1.742130E-004,6.470574E-002,0.164433,3.907103E-002,41.3357,13.6197,23.4466,-9.578239E-006,-1.427452E-005,89.9868,191.867,0.121559
3.20000,-3.005448E+006,-1.571622E+006,5.383630E+006,1.857327E-004,6.890749E-002,0.189871,4.197051E-002,42.6997,13.6412,23.4681,-1.055046E-005,-1.529694E-005,89.9866,191.867,0.125577
3.30000,-3.005438E+006,-1.571645E+006,5.383633E+006,1.976301E-004,7.324575E-002,0.189871,4.499481E-002,44.0659,13.6628,23.4897,-1.158722E-005,-1.636009E-005,89.9865,191.867,0.129601
3.40000,-3.005429E+006,-1.571668E+006,5.383637E+006,2.099062E-004,7.772074E-002,0.212282,4.814598E-002,45.4342,13.6844,23.5113,-1.269071E-005,-1.746449E-005,89.9863,191.868,0.133632
3.50000,-3.005419E+006,-1.571691E+006,5.383641E+006,2.225618E-004,8.233266E-002,0.212282,5.142608E-002,46.8047,13.7061,23.5329,-1.386308E-005,-1.861064E-005,89.9861,191.868,0.137670
3.60000,-3.005410E+006,-1.571714E+006,5.383645E+006,2.355979E-004,8.708174E-002,0.232543,5.483718E-002,48.1773,13.7278,23.5546,-1.510652E-005,-1.979902E-005,89.9860,191.868,0.141715
3.70000,-3.005401E+006,-1.571737E+006,5.383649E+006,2.490153E-004,9.196820E-002,0.251176,5.838135E-002,49.5521,13.7495,23.5763,-1.642321E-005,-2.103016E-005,89.9858,191.869,0.145767
3.80000,-3.005392E+006,-1.571760E+006,5.383653E+006,2.628150E-004,9.699224E-002,0.268518,6.206066E-002,50.9291,13.7712,23.5981,-1.781534E-005,-2.230453E-005,89.9857,191.869,0.149826
3.90000,-3.005383E+006,-1.571784E+006,5.383658E+006,2.769979E-004,0.102154,0.284806,6.587717E-002,52.3083,13.7931,23.6198,-1.928512E-005,-2.362264E-005,89.9855,191.870,0.153892
4.00000,-3.005374E+006,-1.571807E+006,5.383662E+006,2.915649E-004,0.107454,0.268518,6.983297E-002,53.6897,13.8149,23.6417,-2.083473E-005,-2.498498E-005,89.9853,191.870,0.157966
4.10000,-3.005365E+006,-1.571830E+006,5.383667E+006,3.065170E-004,0.112892,0.284806,7.393013E-002,55.0732,13.8368,23.6635,-2.246637E-005,-2.639204E-005,89.9852,191.870,0.162047
4.20000,-3.005356E+006,-1.571853E+006,5.383672E+006,3.218551E-004,0.118469,0.300212,7.817073E-002,56.4589,13.8587,23.6855,-2.418227E-005,-2.784430E-005,89.9850,191.871,0.166134
4.30000,-3.005347E+006,-1.571877E+006,5.383676E+006,3.375803E-004,0.124184,0.328866,8.255685E-002,57.8469,13.8807,23.7074,-2.598461E-005,-2.934227E-005,89.9848,191.871,0.170229
4.40000,-3.005339E+006,-1.571900E+006,5.383681E+006,3.536934E-004,0.130038,0.342295,8.709059E-002,59.2370,13.9027,23.7294,-2.787563E-005,-3.088641E-005,89.9847,191.871,0.174332
4.50000,-3.005330E+006,-1.571923E+006,5.383687E+006,3.701954E-004,0.136031,0.355216,9.177403E-002,60.6293,13.9247,23.7514,-2.985753E-005,-3.247722E-005,89.9845,191.872,0.178441
4.60000,-3.005322E+006,-1.571947E+006,5.383692E+006,3.870874E-004,0.142164,0.379742,9.660926E-002,62.0238,13.9468,23.7735,-3.193252E-005,-3.411518E-005,89.9843,191.872,0.182558
4.70000,-3.005313E+006,-1.571970E+006,5.383697E+006,4.043703E-004,0.148436,0.391429,0.101598,63.4206,13.9689,23.7956,-3.410284E-005,-3.580075E-005,89.9841,191.872,0.186683
4.80000,-3.005305E+006,-1.571994E+006,5.383702E+006,4.220451E-004,0.154848,0.413814,0.106743,64.8195,13.9911,23.8177,-3.637069E-005,-3.753442E-005,89.9840,191.873,0.190815
4.90000,-3.005296E+006,-1.572017E+006,5.383708E+006,4.401128E-004,0.161400,0.424564,0.112047,66.2207,14.0133,23.8399,-3.873831E-005,-3.931666E-005,89.9838,191.873,0.194954
5.00000,-3.005288E+006,-1.572041E+006,5.383714E+006,4.585745E-004,0.168092,0.435049,0.117510,67.6241,14.0356,23.8622,-4.120791E-005,-4.114793E-005,89.9836,191.873,0.199100
5.10000,-3.005280E+006,-1.572065E+006,5.383719E+006,4.774312E-004,0.174925,0.455294,0.123136,69.0297,14.0579,23.8844,-4.378265E-005,-4.302963E-005,89.9834,191.874,0.203255
5.20000,-3.005271E+006,-1.572088E+006,5.383725E+006,4.966839E-004,0.181898,0.474677,0.128926,70.4376,14.0802,23.9067,-4.646421E-005,-4.496163E-005,89.9833,191.874,0.207416
5.30000,-3.005263E+006,-1.572112E+006,5.383731E+006,5.163336E-004,0.189013,0.502351,0.134882,71.8477,14.1025,23.9291,-4.925458E-005,-4.694418E-005,89.9831,191.875,0.211586
5.40000,-3.005255E+006,-1.572136E+006,5.383738E+006,5.363814E-004,0.196268,0.519983,0.141007,73.2600,14.1250,23.9515,-5.215598E-005,-4.897772E-005,89.9829,191.875,0.215763
5.50000,-3.005247E+006,-1.572159E+006,5.383744E+006,5.568284E-004,0.203665,0.537036,0.147303,74.6746,14.1474,23.9739,-5.517066E-005,-5.106272E-005,89.9827,191.875,0.219947
5.60000,-3.005239E+006,-1.572183E+006,5.383750E+006,5.776756E-004,0.211203,0.553564,0.153772,76.0914,14.1699,23.9964,-5.830084E-005,-5.319964E-005,89.9825,191.876,0.224139
5.70000,-3.005232E+006,-1.572207E+006,5.383757E+006,5.989241E-004,0.218883,0.577470,0.160416,77.5105,14.1924,24.0189,-6.154875E-005,-5.538891E-005,89.9824,191.876,0.228339
5.80000,-3.005224E+006,-1.572231E+006,5.383763E+006,6.205750E-004,0.226705,0.600424,0.167237,78.9318,14.2150,24.0414,-6.491661E-005,-5.763100E-005,89.9822,191.876,0.232547
5.90000,-3.005216E+006,-1.572255E+006,5.383770E+006,6.426294E-004,0.234670,0.622533,0.174237,80.3554,14.2376,24.0640,-6.840665E-005,-5.992634E-005,89.9820,191.877,0.236763
6.00000,-3.005208E+006,-1.572278E+006,5.383777E+006,6.650883E-004,0.242776,0.636846,0.181418,81.7813,14.2603,24.0866,-7.202109E-005,-6.227538E-005,89.9818,191.877,0.240986
6.10000,-3.005201E+006,-1.572302E+006,5.383784E+006,6.879529E-004,0.251026,0.664548,0.188783,83.2094,14.2830,24.1093,-7.576214E-005,-6.467856E-005,89.9816,191.877,0.245217
6.20000,-3.005193E+006,-1.572326E+006,5.383791E+006,7.112243E-004,0.259418,0.684589,0.196333,84.6398,14.3057,24.1320,-7.963203E-005,-6.713630E-005,89.9814,191.878,0.249456
6.30000,-3.005186E+006,-1.572350E+006,5.383798E+006,7.349035E-004,0.267954,0.704060,0.204071,86.0724,14.3285,24.1548,-8.363295E-005,-6.964903E-005,89.9812,191.878,0.253703
6.40000,-3.005178E+006,-1.572374E+006,5.383806E+006,7.589919E-004,0.276633,0.729213,0.211999,87.5074,14.3513,24.1776,-8.776713E-005,-7.221719E-005,89.9810,191.878,0.257958
6.50000,-3.005171E+006,-1.572398E+006,5.383813E+006,7.834904E-004,0.285455,0.753527,0.220119,88.9446,14.3742,24.2004,-9.203675E-005,-7.484119E-005,89.9808,191.879,0.262221
6.60000,-3.005164E+006,-1.572423E+006,5.383821E+006,8.084002E-004,0.294422,0.777080,0.228434,90.3841,14.3971,24.2233,-9.644402E-005,-7.752144E-005,89.9807,191.879,0.266492
6.70000,-3.005157E+006,-1.572447E+006,5.383828E+006,8.337225E-004,0.303532,0.799940,0.236944,91.8259,14.4201,24.2462,-1.009911E-004,-8.025837E-005,89.9805,191.879,0.270772
6.80000,-3.005150E+006,-1.572471E+006,5.383836E+006,8.594584E-004,0.312787,0.822165,0.245653,93.2700,14.4431,24.2692,-1.056803E-004,-8.305238E-005,89.9803,191.880,0.275059
6.90000,-3.005143E+006,-1.572495E+006,5.383844E+006,8.856092E-004,0.322186,0.849128,0.254563,94.7165,14.4661,24.2922,-1.105136E-004,-8.590386E-005,89.9801,191.880,0.279354
7.00000,-3.005136E+006,-1.572519E+006,5.383852E+006,9.121759E-004,0.331731,0.870098,0.263675,96.1652,14.4892,24.3153,-1.154933E-004,-8.881323E-005,89.9799,191.881,0.283658
7.10000,-3.005129E+006,-1.572544E+006,5.383861E+006,9.391598E-004,0.341420,0.900637,0.272992,97.6162,14.5123,24.3384,-1.206215E-004,-9.178088E-005,89.9797,191.881,0.287970
7.20000,-3.005122E+006,-1.572568E+006,5.383869E+006,9.665621E-004,0.351254,0.925316,0.282516,99.0696,14.5355,24.3615,-1.259005E-004,-9.480719E-005,89.9795,191.881,0.292290
7.30000,-3.005115E+006,-1.572592E+006,5.383877E+006,9.943839E-004,0.361234,0.954089,0.292250,100.525,14.5587,24.3847,-1.313323E-004,-9.789255E-005,89.9793,191.882,0.296618
7.40000,-3.005108E+006,-1.572617E+006,5.383886E+006,1.022627E-003,0.371359,0.977420,0.302195,101.983,14.5819,24.4079,-1.369190E-004,-1.010373E-004,89.9791,191.882,0.300955
7.50000,-3.005102E+006,-1.572641E+006,5.383895E+006,1.051291E-003,0.381630,1.00470,0.312353,103.444,14.6052,24.4312,-1.426629E-004,-1.042419E-004,89.9789,191.882,0.305300
7.60000,-3.005095E+006,-1.572666E+006,5.383903E+006,1.080379E-003,0.392048,1.03126,0.322727,104.906,14.6286,24.4545,-1.485660E-004,-1.075067E-004,89.9787,191.883,0.309653
7.70000,-3.005089E+006,-1.572690E+006,5.383912E+006,1.109891E-003,0.402612,1.06141,0.333319,106.371,14.6520,24.4779,-1.546305E-004,-1.108320E-004,89.9785,191.883,0.314015
7.80000,-3.005082E+006,-1.572715E+006,5.383922E+006,1.139829E-003,0.413322,1.08659,0.344131,107.838,14.6754,24.5013,-1.608585E-004,-1.142182E-004,89.9783,191.883,0.318386
7.90000,-3.005076E+006,-1.572739E+006,5.383931E+006,1.170194E-003,0.424179,1.11524,0.355165,109.308,14.6989,24.5247,-1.672520E-004,-1.176656E-004,89.9781,191.884,0.322765
8.00000,-3.005070E+006,-1.572764E+006,5.383940E+006,1.200987E-003,0.435184,1.14317,0.366423,110.780,14.7224,24.5482,-1.738131E-004,-1.211747E-004,89.9779,191.884,0.327152
8.10000,-3.005063E+006,-1.572789E+006,5.383950E+006,1.232209E-003,0.446335,1.17044,0.377908,112.255,14.7460,24.5717,-1.805439E-004,-1.247457E-004,89.9777,191.884,0.331548
8.20000,-3.005057E+006,-1.572813E+006,5.383959E+006,1.263863E-003,0.457635,1.20085,0.389622,113.731,14.7696,24.5953,-1.874465E-004,-1.283789E-004,89.9775,191.885,0.335953
8.30000,-3.005051E+006,-1.572838E+006,5.383969E+006,1.295948E-003,0.469082,1.23050,0.401567,115.210,14.7933,24.6189,-1.945230E-004,-1.320748E-004,89.9773,191.885,0.340367
8.40000,-3.005045E+006,-1.572863E+006,5.383979E+006,1.328466E-003,0.480677,1.26303,0.413745,116.692,14.8170,24.6426,-2.017752E-004,-1.358336E-004,89.9771,191.885,0.344789
8.50000,-3.005039E+006,-1.572888E+006,5.383989E+006,1.361419E-003,0.492420,1.29475,0.426158,118.176,14.8407,24.6663,-2.092054E-004,-1.396556E-004,89.9769,191.886,0.349220
8.60000,-3.005033E+006,-1.572912E+006,5.383999E+006,1.394808E-003,0.504312,1.32570,0.438808,119.662,14.8645,24.6901,-2.168154E-004,-1.435412E-004,89.9767,191.886,0.353660
8.70000,-3.005027E+006,-1.572937E+006,5.384009E+006,1.428635E-003,0.516353,1.35262,0.451698,121.151,14.8884,24.7139,-2.246073E-004,-1.474907E-004,89.9765,191.887,0.358109
8.80000,-3.005022E+006,-1.572962E+006,5.384019E+006,1.462899E-003,0.528542,1.38554,0.464830,122.642,14.9123,24.7378,-2.325831E-004,-1.515043E-004,89.9763,191.887,0.362567
8.90000,-3.005016E+006,-1.572987E+006,5.384030E+006,1.497604E-003,0.540881,1.42086,0.478206,124.135,14.9362,24.7617,-2.407447E-004,-1.555825E-004,89.9761,191.887,0.367033
9.00000,-3.005010E+006,-1.573012E+006,5.384040E+006,1.532750E-003,0.553369,1.45223,0.491829,125.631,14.9602,24.7856,-2.490941E-004,-1.597253E-004,89.9759,191.888,0.371509
9.10000,-3.005005E+006,-1.573037E+006,5.384051E+006,1.568338E-003,0.566007,1.48597,0.505699,127.129,14.9842,24.8096,-2.576331E-004,-1.639332E-004,89.9757,191.888,0.375993
9.20000,-3.004999E+006,-1.573062E+006,5.384062E+006,1.604370E-003,0.578795,1.51897,0.519821,128.629,15.0083,24.8336,-2.663639E-004,-1.682064E-004,89.9755,191.888,0.380487
9.30000,-3.004994E+006,-1.573087E+006,5.384073E+006,1.640847E-003,0.591733,1.55126,0.534195,130.132,15.0324,24.8577,-2.752881E-004,-1.725452E-004,89.9753,191.889,0.384990
9.40000,-3.004989E+006,-1.573112E+006,5.384084E+006,1.677771E-003,0.604822,1.58573,0.548824,131.638,15.0566,24.8818,-2.844078E-004,-1.769498E-004,89.9751,191.889,0.389502
9.50000,-3.004984E+006,-1.573138E+006,5.384095E+006,1.715143E-003,0.618061,1.61948,0.563710,133.146,15.0808,24.9060,-2.937248E-004,-1.814205E-004,89.9749,191.889,0.394023
9.60000,-3.004978E+006,-1.573163E+006,5.384106E+006,1.752964E-003,0.631451,1.65526,0.578856,134.656,15.1051,24.9303,-3.032409E-004,-1.859576E-004,89.9747,191.890,0.398553
9.70000,-3.004973E+006,-1.573188E+006,5.384118E+006,1.791236E-003,0.644992,1.69028,0.594263,136.169,15.1294,24.9545,-3.129580E-004,-1.905612E-004,89.9745,191.890,0.403093
9.80000,-3.004968E+006,-1.573213E+006,5.384129E+006,1.829959E-003,0.658685,1.72720,0.609935,137.684,15.1538,24.9789,-3.228779E-004,-1.952317E-004,89.9743,191.890,0.407642
9.90000,-3.004963E+006,-1.573239E+006,5.384141E+006,1.869137E-003,0.672529,1.76335,0.625872,139.201,15.1782,25.0032,-3.330025E-004,-1.999692E-004,89.9741,191.891,0.412200
10.0000,-3.004958E+006,-1.573264E+006,5.384153E+006,1.908769E-003,0.686525,1.79626,0.642078,140.721,15.2027,25.0276,-3.433334E-004,-1.758033E-004,89.9730,191.891,0.416768
10.1000,-3.004954E+006,-1.573289E+006,5.384165E+006,1.948750E-003,0.700673,1.83351,0.658561,142.244,15.2272,25.0521,-3.538728E-004,2.751250E-003,89.8325,199.403,0.421345
10.2000,-3.004949E+006,-1.573315E+006,5.384177E+006,1.988552E-003,0.714974,1.87001,0.675357,143.769,15.2519,25.0766,-3.646232E-004,5.747971E-003,89.6831,195.894,0.425932
10.3000,-3.004944E+006,-1.573340E+006,5.384189E+006,2.027548E-003,0.729427,1.90582,0.692510,145.296,15.2767,25.1012,-3.755867E-004,8.814581E-003,89.5333,194.635,0.430528
10.4000,-3.004940E+006,-1.573366E+006,5.384202E+006,2.065111E-003,0.744033,1.93864,0.710062,146.826,15.3017,25.1258,-3.867652E-004,1.195130E-002,89.3833,193.988,0.435134
10.5000,-3.004935E+006,-1.573391E+006,5.384214E+006,2.100616E-003,0.758792,1.97091,0.728055,148.358,15.3269,25.1505,-3.981609E-004,1.515833E-002,89.2334,193.595,0.439749
10.6000,-3.004931E+006,-1.573417E+006,5.384227E+006,2.133438E-003,0.773705,1.99816,0.746534,149.892,15.3523,25.1752,-4.097757E-004,1.843589E-002,89.0834,193.330,0.444374
10.7000,-3.004926E+006,-1.573442E+006,5.384240E+006,2.162961E-003,0.788771,2.02282,0.765541,151.429,15.3779,25.1999,-4.216117E-004,2.178415E-002,88.9334,193.140,0.449007
10.8000,-3.004922E+006,-1.573468E+006,5.384253E+006,2.188572E-003,0.803991,2.04277,0.785119,152.968,15.4036,25.2248,-4.336709E-004,2.520330E-002,88.7834,192.997,0.453651
10.9000,-3.004918E+006,-1.573494E+006,5.384266E+006,2.209669E-003,0.819364,2.05815,0.805313,154.510,15.4295,25.2496,-4.459553E-004,2.869353E-002,88.6333,192.885,0.458304
11.0000,-3.004914E+006,-1.573519E+006,5.384279E+006,2.225661E-003,0.834893,2.06689,0.826165,156.054,15.4555,25.2745,-4.584668E-004,3.225499E-002,88.4833,192.796,0.462966
11.1000,-3.004910E+006,-1.573545E+006,5.384292E+006,2.235973E-003,0.850575,2.06907,0.847720,157.600,15.4818,25.2995,-4.712074E-004,3.588785E-002,88.3333,192.722,0.467638
11.2000,-3.004906E+006,-1.573571E+006,5.384305E+006,2.240052E-003,0.866413,2.06471,0.870021,159.149,15.5082,25.3245,-4.841792E-004,3.959226E-002,88.1832,192.661,0.472319
11.3000,-3.004902E+006,-1.573597E+006,5.384319E+006,2.237372E-003,0.882405,2.04937,0.893113,160.700,15.5348,25.3496,-4.973840E-004,4.336837E-002,88.0332,192.609,0.477010
11.4000,-3.004898E+006,-1.573623E+006,5.384333E+006,2.227445E-003,0.898552,2.03171,0.917039,162.253,15.5615,25.3747,-5.108238E-004,4.721630E-002,87.8832,192.565,0.481711
11.5000,-3.004894E+006,-1.573649E+006,5.384346E+006,2.209830E-003,0.914855,2.00041,0.941843,163.809,15.5885,25.3999,-5.245006E-004,5.113618E-002,87.7331,192.526,0.486421
11.6000,-3.004890E+006,-1.573675E+006,5.384360E+006,2.184149E-003,0.931314,1.95714,0.967571,165.367,15.6156,25.4251,-5.384162E-004,5.512814E-002,87.5831,192.493,0.491140
11.7000,-3.004887E+006,-1.573701E+006,5.384374E+006,2.150112E-003,0.947928,1.90582,0.994267,166.927,15.6429,25.4504,-5.525726E-004,5.919229E-002,87.4330,192.463,0.495869
11.8000,-3.004883E+006,-1.573727E+006,5.384388E+006,2.107541E-003,0.964699,1.84331,1.02198,168.490,15.6702,25.4756,-5.669711E-004,6.332866E-002,87.2830,192.437,0.500608
11.9000,-3.004880E+006,-1.573753E+006,5.384403E+006,2.056416E-003,0.981625,1.76845,1.05074,170.055,15.6970,25.5001,-5.816100E-004,6.753693E-002,87.1330,192.413,0.505356
12.0000,-3.004877E+006,-1.573779E+006,5.384417E+006,1.996931E-003,0.998709,1.67689,1.08061,171.622,15.7239,25.5247,-5.964947E-004,7.181756E-002,86.9829,192.392,0.510114
12.1000,-3.004873E+006,-1.573805E+006,5.384432E+006,1.929583E-003,1.01595,1.57719,1.11162,173.192,15.7510,25.5492,-6.116271E-004,7.617063E-002,86.8329,192.373,0.514881
12.2000,-3.004870E+006,-1.573831E+006,5.384446E+006,1.855287E-003,1.03335,1.46151,1.14383,174.763,15.7783,25.5738,-6.270090E-004,8.059619E-002,86.6828,192.355,0.519658
12.3000,-3.004867E+006,-1.573858E+006,5.384461E+006,1.775556E-003,1.05090,1.32910,1.17728,176.337,15.8056,25.5985,-6.426421E-004,8.509429E-002,86.5328,192.340,0.524444
12.4000,-3.004864E+006,-1.573884E+006,5.384476E+006,1.692748E-003,1.06861,1.18194,1.21201,177.913,15.8332,25.6231,-6.585282E-004,8.966498E-002,86.3828,192.325,0.529239
12.5000,-3.004861E+006,-1.573910E+006,5.384491E+006,1.610401E-003,1.08648,1.01807,1.24806,179.491,15.8608,25.6478,-6.746690E-004,9.430829E-002,86.2327,192.312,0.534044
12.6000,-3.004858E+006,-1.573937E+006,5.384506E+006,1.533648E-003,1.10451,0.838447,1.28550,181.072,15.8886,25.6724,-6.910663E-004,9.902425E-002,86.0827,192.299,0.538859
12.7000,-3.004856E+006,-1.573963E+006,5.384522E+006,1.469613E-003,1.12269,0.636846,1.32435,182.654,15.9166,25.6971,-7.077218E-004,0.103813,85.9326,192.288,0.543683
12.8000,-3.004853E+006,-1.573990E+006,5.384537E+006,1.427536E-003,1.14103,0.413814,1.36467,184.239,15.9447,25.7219,-7.246372E-004,0.108674,85.7826,192.277,0.548517
12.9000,-3.004851E+006,-1.574016E+006,5.384553E+006,1.418144E-003,1.15953,0.189871,1.40650,185.826,15.9729,25.7466,-7.418141E-004,0.113608,85.6326,192.268,0.553360
13.0000,-3.004848E+006,-1.574043E+006,5.384568E+006,1.451901E-003,1.17819,9.493543E-002,1.44989,187.415,16.0013,25.7714,-7.592541E-004,0.118615,85.4825,192.259,0.558213
13.1000,-3.004846E+006,-1.574069E+006,5.384584E+006,1.536516E-003,1.19701,0.355216,1.49488,189.007,16.0298,25.7961,-7.769590E-004,0.123694,85.3325,192.250,0.563076
13.2000,-3.004844E+006,-1.574096E+006,5.384600E+006,1.675222E-003,1.21599,0.650845,1.54153,190.600,16.0585,25.8209,-7.949303E-004,0.128846,85.1824,192.242,0.567948
