TTIME_S,TRXI_M,TRYI_M,TRZI_M,TGRNKM_KM,TALTKM_KM,TDRNGE_M,TCRNGE_M,TVRMAG_M/S,TAIMAG_M/S2,TABXB_M/S2,TABYB_M/S2,TABZB_M/S2,TPITCH_DEG,THEADG_DEG,TAMACH
443.500,-4.028553E+006,-2.085507E+006,4.550910E+006,1417.81,58.2959,1.417079E+006,-45851.9,3679.53,10.4210,-4.696711E-002,2.318545E-014,0.832668,-19.4588,186.180,11.4258
443.600,-4.028768E+006,-2.085611E+006,4.550633E+006,1418.17,58.2672,1.417442E+006,-45856.1,3679.58,10.4238,-4.713917E-002,2.294478E-014,0.835680,-19.4717,186.180,11.4247
443.700,-4.028983E+006,-2.085715E+006,4.550356E+006,1418.54,58.2385,1.417806E+006,-45860.2,3679.63,10.4266,-4.731233E-002,2.392876E-014,0.838710,-19.4847,186.181,11.4236
443.800,-4.029198E+006,-2.085819E+006,4.550079E+006,1418.90,58.2097,1.418170E+006,-45864.4,3679.67,10.4295,-4.748659E-002,2.185506E-014,0.841760,-19.4977,186.181,11.4225
443.900,-4.029413E+006,-2.085923E+006,4.549802E+006,1419.26,58.1808,1.418533E+006,-45868.6,3679.72,10.4324,-4.766195E-002,2.427917E-014,0.844829,-19.5107,186.181,11.4214
444.000,-4.029628E+006,-2.086027E+006,4.549525E+006,1419.63,58.1518,1.418897E+006,-45872.8,3679.77,10.4353,-4.783844E-002,2.419047E-014,0.847917,-19.5237,186.181,11.4202
444.100,-4.029843E+006,-2.086131E+006,4.549248E+006,1419.99,58.1227,1.419260E+006,-45876.9,3679.82,10.4382,-4.801605E-002,2.351692E-014,0.851025,-19.5367,186.181,11.4191
444.200,-4.030057E+006,-2.086235E+006,4.548970E+006,1420.35,58.0936,1.419624E+006,-45881.1,3679.87,10.4412,-4.819479E-002,2.334814E-014,0.854153,-19.5497,186.182,11.4180
444.300,-4.030272E+006,-2.086339E+006,4.548693E+006,1420.72,58.0643,1.419988E+006,-45885.2,3679.92,10.4441,-4.837467E-002,2.578748E-014,0.857300,-19.5627,186.182,11.4168
444.400,-4.030487E+006,-2.086443E+006,4.548415E+006,1421.08,58.0350,1.420351E+006,-45889.4,3679.97,10.4471,-4.855570E-002,2.477829E-014,0.860468,-19.5757,186.182,11.4157
444.500,-4.030701E+006,-2.086547E+006,4.548137E+006,1421.44,58.0056,1.420715E+006,-45893.5,3680.02,10.4501,-4.873788E-002,2.497282E-014,0.863655,-19.5887,186.182,11.4145
444.600,-4.030916E+006,-2.086651E+006,4.547860E+006,1421.81,57.9762,1.421078E+006,-45897.7,3680.07,10.1504,-4.186928E-002,2.158039E-014,0.530082,-14.8627,186.182,11.4134
444.700,-4.031130E+006,-2.086755E+006,4.547582E+006,1422.17,57.9466,1.421442E+006,-45901.8,3680.12,8.80285,-4.910574E-002,2.212053E-014,-0.870091,10.3878,186.183,11.4123
444.800,-4.031345E+006,-2.086858E+006,4.547304E+006,1422.53,57.9170,1.421806E+006,-45905.9,3680.18,8.79976,-4.929128E-002,2.118642E-014,-0.873337,10.3774,186.183,11.4111
444.900,-4.031559E+006,-2.086962E+006,4.547026E+006,1422.90,57.8873,1.422169E+006,-45910.1,3680.23,8.79665,-4.947790E-002,2.278241E-014,-0.876601,10.3669,186.183,11.4100
445.000,-4.031773E+006,-2.087066E+006,4.546748E+006,1423.26,57.8575,1.422533E+006,-45914.2,3680.28,8.79352,-4.966561E-002,2.213231E-014,-0.879884,10.3565,186.183,11.4088
445.100,-4.031988E+006,-2.087169E+006,4.546470E+006,1423.62,57.8277,1.422896E+006,-45918.3,3680.33,8.79038,-4.985441E-002,2.353269E-014,-0.883187,10.3461,186.183,11.4076
445.200,-4.032202E+006,-2.087273E+006,4.546192E+006,1423.99,57.7978,1.423260E+006,-45922.4,3680.38,8.78721,-5.004431E-002,2.166348E-014,-0.886508,10.3356,186.183,11.4065
445.300,-4.032416E+006,-2.087377E+006,4.545914E+006,1424.35,57.7678,1.423624E+006,-45926.6,3680.43,8.78403,-5.023532E-002,2.355024E-014,-0.889848,10.3252,186.184,11.4053
445.400,-4.032630E+006,-2.087480E+006,4.545636E+006,1424.72,57.7378,1.423987E+006,-45930.7,3680.48,8.78082,-5.042744E-002,2.158676E-014,-0.893208,10.3148,186.184,11.4042
445.500,-4.032844E+006,-2.087584E+006,4.545358E+006,1425.08,57.7077,1.424351E+006,-45934.8,3680.53,8.77760,-5.062069E-002,2.158788E-014,-0.896588,10.3044,186.184,11.4030
445.600,-4.033058E+006,-2.087687E+006,4.545079E+006,1425.44,57.6775,1.424714E+006,-45938.9,3680.58,8.77436,-5.081506E-002,2.236757E-014,-0.899987,10.2940,186.184,11.4018
445.700,-4.033272E+006,-2.087791E+006,4.544801E+006,1425.81,57.6473,1.425078E+006,-45943.0,3680.63,8.77110,-5.101056E-002,2.452763E-014,-0.903405,10.2836,186.184,11.4007
445.800,-4.033486E+006,-2.087894E+006,4.544523E+006,1426.17,57.6170,1.425442E+006,-45947.1,3680.68,8.76782,-5.120721E-002,2.242913E-014,-0.906843,10.2732,186.185,11.3995
445.900,-4.033699E+006,-2.087998E+006,4.544244E+006,1426.53,57.5866,1.425805E+006,-45951.2,3680.73,8.76453,-5.140500E-002,2.175392E-014,-0.910302,10.2628,186.185,11.3983
446.000,-4.033913E+006,-2.088101E+006,4.543966E+006,1426.90,57.5562,1.426169E+006,-45955.3,3680.78,8.76121,-5.160394E-002,2.393590E-014,-0.913780,10.2524,186.185,11.3971
446.100,-4.034127E+006,-2.088205E+006,4.543687E+006,1427.26,57.5257,1.426533E+006,-45959.4,3680.83,8.75787,-5.180405E-002,2.441032E-014,-0.917278,10.2420,186.185,11.3959
446.200,-4.034340E+006,-2.088308E+006,4.543408E+006,1427.62,57.4952,1.426896E+006,-45963.5,3680.89,8.75452,-5.200533E-002,2.074017E-014,-0.920797,10.2317,186.185,11.3948
446.300,-4.034554E+006,-2.088411E+006,4.543130E+006,1427.99,57.4645,1.427260E+006,-45967.5,3680.94,8.75114,-5.220778E-002,2.363231E-014,-0.924336,10.2213,186.186,11.3936
446.400,-4.034767E+006,-2.088515E+006,4.542851E+006,1428.35,57.4338,1.427623E+006,-45971.6,3680.99,8.74774,-5.241142E-002,2.283717E-014,-0.927895,10.2109,186.186,11.3924
446.500,-4.034981E+006,-2.088618E+006,4.542572E+006,1428.71,57.4031,1.427987E+006,-45975.7,3681.04,8.74433,-5.261624E-002,2.323063E-014,-0.931475,10.2006,186.186,11.3912
446.600,-4.035194E+006,-2.088721E+006,4.542293E+006,1429.08,57.3722,1.428351E+006,-45979.8,3681.09,8.74089,-5.282226E-002,2.200905E-014,-0.935076,10.1902,186.186,11.3900
446.700,-4.035407E+006,-2.088824E+006,4.542014E+006,1429.44,57.3413,1.428714E+006,-45983.8,3681.14,8.73744,-5.302949E-002,2.254203E-014,-0.938698,10.1799,186.186,11.3888
446.800,-4.035621E+006,-2.088928E+006,4.541735E+006,1429.81,57.3104,1.429078E+006,-45987.9,3681.19,8.73396,-5.323792E-002,2.532783E-014,-0.942341,10.1696,186.187,11.3876
446.900,-4.035834E+006,-2.089031E+006,4.541456E+006,1430.17,57.2793,1.429442E+006,-45992.0,3681.25,8.73046,-5.344758E-002,2.548238E-014,-0.946005,10.1592,186.187,11.3864
447.000,-4.036047E+006,-2.089134E+006,4.541177E+006,1430.53,57.2482,1.429805E+006,-45996.0,3681.30,8.72694,-5.365846E-002,2.322996E-014,-0.949690,10.1489,186.187,11.3852
447.100,-4.036260E+006,-2.089237E+006,4.540898E+006,1430.90,57.2171,1.430169E+006,-46000.1,3681.35,8.72341,-5.387057E-002,2.243868E-014,-0.953396,10.1386,186.187,11.3840
447.200,-4.036473E+006,-2.089340E+006,4.540618E+006,1431.26,57.1858,1.430532E+006,-46004.1,3681.40,8.71985,-5.408393E-002,2.435331E-014,-0.957124,10.1283,186.187,11.3828
447.300,-4.036686E+006,-2.089443E+006,4.540339E+006,1431.62,57.1545,1.430896E+006,-46008.2,3681.45,8.71627,-5.429854E-002,2.493562E-014,-0.960874,10.1180,186.187,11.3816
447.400,-4.036899E+006,-2.089546E+006,4.540060E+006,1431.99,57.1232,1.431260E+006,-46012.2,3681.51,8.71267,-5.451440E-002,2.356568E-014,-0.964645,10.1076,186.188,11.3804
447.500,-4.037112E+006,-2.089649E+006,4.539780E+006,1432.35,57.0917,1.431623E+006,-46016.3,3681.56,8.70904,-5.473152E-002,2.414908E-014,-0.968438,10.0973,186.188,11.3792
