TTIME_S,TRXI_M,TRYI_M,TRZI_M,TGRNKM_KM,TALTKM_KM,TDRNGE_M,TCRNGE_M,TVRMAG_M/S,TAIMAG_M/S2,TABXB_M/S2,TABYB_M/S2,TABZB_M/S2,TPITCH_DEG,THEADG_DEG,TAMACH
482.400,-4.160037E+006,-2.143025E+006,4.387165E+006,1634.41,46.3828,1.633686E+006,-49153.0,3915.04,5.69240,-0.227925,1.055054E-013,-4.12441,8.20014,186.185,11.9091
482.500,-4.160247E+006,-2.143124E+006,4.386852E+006,1634.80,46.3364,1.634073E+006,-49156.0,3915.03,5.66772,-0.229345,1.030327E-013,-4.15061,8.19527,186.186,11.9119
482.600,-4.160456E+006,-2.143223E+006,4.386539E+006,1635.18,46.2900,1.634459E+006,-49159.0,3915.01,5.64287,-0.230776,1.004079E-013,-4.17701,8.19044,186.186,11.9147
482.700,-4.160665E+006,-2.143322E+006,4.386226E+006,1635.57,46.2435,1.634845E+006,-49162.0,3914.99,5.61784,-0.232217,1.143714E-013,-4.20361,8.18564,186.186,11.9176
482.800,-4.160875E+006,-2.143421E+006,4.385913E+006,1635.95,46.1971,1.635231E+006,-49165.0,3914.98,5.59263,-0.233669,1.065574E-013,-4.23041,8.18088,186.186,11.9204
482.900,-4.161084E+006,-2.143520E+006,4.385600E+006,1636.34,46.1506,1.635617E+006,-49168.0,3914.96,5.56725,-0.235131,1.164331E-013,-4.25741,8.17615,186.186,11.9233
483.000,-4.161293E+006,-2.143619E+006,4.385287E+006,1636.73,46.1040,1.636003E+006,-49171.0,3914.94,5.54170,-0.236604,9.662645E-014,-4.28461,8.17147,186.186,11.9261
483.100,-4.161502E+006,-2.143718E+006,4.384974E+006,1637.11,46.0575,1.636389E+006,-49174.0,3914.92,5.51596,-0.238089,1.055906E-013,-4.31201,8.16682,186.186,11.9289
483.200,-4.161711E+006,-2.143817E+006,4.384661E+006,1637.50,46.0109,1.636775E+006,-49177.0,3914.90,5.49005,-0.239584,1.062673E-013,-4.33963,8.16221,186.187,11.9318
483.300,-4.161920E+006,-2.143916E+006,4.384347E+006,1637.88,45.9643,1.637161E+006,-49180.0,3914.88,5.46396,-0.241090,1.097667E-013,-4.36744,8.15763,186.187,11.9346
483.400,-4.162129E+006,-2.144015E+006,4.384034E+006,1638.27,45.9176,1.637547E+006,-49182.9,3914.86,5.43769,-0.242607,1.123211E-013,-4.39547,8.15310,186.187,11.9375
483.500,-4.162338E+006,-2.144114E+006,4.383721E+006,1638.66,45.8709,1.637933E+006,-49185.9,3914.84,5.41123,-0.244136,1.094448E-013,-4.42371,8.14861,186.187,11.9403
483.600,-4.162547E+006,-2.144213E+006,4.383408E+006,1639.04,45.8242,1.638319E+006,-49188.9,3914.81,5.38460,-0.245676,1.096498E-013,-4.45216,8.14415,186.187,11.9432
483.700,-4.162756E+006,-2.144312E+006,4.383094E+006,1639.43,45.7774,1.638705E+006,-49191.9,3914.79,5.35778,-0.247227,1.160125E-013,-4.48082,8.13974,186.187,11.9460
483.800,-4.162965E+006,-2.144411E+006,4.382781E+006,1639.81,45.7307,1.639092E+006,-49194.8,3914.77,5.33078,-0.248790,1.225800E-013,-4.50970,8.13536,186.187,11.9489
483.900,-4.163174E+006,-2.144510E+006,4.382468E+006,1640.20,45.6839,1.639478E+006,-49197.8,3914.74,5.30360,-0.250364,1.173877E-013,-4.53879,8.13103,186.188,11.9517
484.000,-4.163383E+006,-2.144608E+006,4.382154E+006,1640.59,45.6370,1.639864E+006,-49200.7,3914.71,5.27623,-0.251950,1.114832E-013,-4.56811,8.12673,186.188,11.9546
484.100,-4.163591E+006,-2.144707E+006,4.381841E+006,1640.97,45.5902,1.640250E+006,-49203.7,3914.69,5.24867,-0.253548,1.251019E-013,-4.59764,8.12248,186.188,11.9574
484.200,-4.163800E+006,-2.144806E+006,4.381528E+006,1641.36,45.5433,1.640636E+006,-49206.6,3914.66,5.22093,-0.255157,1.142299E-013,-4.62740,8.11827,186.188,11.9603
484.300,-4.164009E+006,-2.144905E+006,4.381214E+006,1641.74,45.4964,1.641022E+006,-49209.6,3914.63,5.19300,-0.256778,1.147095E-013,-4.65738,8.11409,186.188,11.9632
484.400,-4.164217E+006,-2.145004E+006,4.380901E+006,1642.13,45.4494,1.641408E+006,-49212.5,3914.60,5.16488,-0.258412,1.280780E-013,-4.68758,8.10997,186.188,11.9660
484.500,-4.164426E+006,-2.145102E+006,4.380587E+006,1642.51,45.4024,1.641794E+006,-49215.5,3914.57,5.13658,-0.260057,1.058813E-013,-4.71801,8.10588,186.188,11.9689
484.600,-4.164634E+006,-2.145201E+006,4.380274E+006,1642.90,45.3554,1.642180E+006,-49218.4,3914.54,5.10808,-0.261715,1.146962E-013,-4.74867,8.10183,186.189,11.9718
484.700,-4.164843E+006,-2.145300E+006,4.379960E+006,1643.29,45.3084,1.642566E+006,-49221.3,3914.50,5.07940,-0.263384,1.147729E-013,-4.77956,8.09783,186.189,11.9746
484.800,-4.165051E+006,-2.145398E+006,4.379646E+006,1643.67,45.2613,1.642952E+006,-49224.3,3914.47,5.05052,-0.265067,1.229437E-013,-4.81069,8.09387,186.189,11.9775
484.900,-4.165260E+006,-2.145497E+006,4.379333E+006,1644.06,45.2143,1.643338E+006,-49227.2,3914.44,5.02145,-0.266761,1.174977E-013,-4.84204,8.08996,186.189,11.9803
485.000,-4.165468E+006,-2.145596E+006,4.379019E+006,1644.44,45.1672,1.643724E+006,-49230.1,3914.40,4.99219,-0.268468,1.151208E-013,-4.87363,8.08608,186.189,11.9832
485.100,-4.165677E+006,-2.145694E+006,4.378705E+006,1644.83,45.1200,1.644110E+006,-49233.0,3914.37,4.96274,-0.270188,1.241307E-013,-4.90546,8.08226,186.189,11.9861
485.200,-4.165885E+006,-2.145793E+006,4.378392E+006,1645.22,45.0729,1.644496E+006,-49235.9,3914.33,4.93310,-0.271921,1.171863E-013,-4.93753,8.07847,186.190,11.9890
485.300,-4.166093E+006,-2.145892E+006,4.378078E+006,1645.60,45.0257,1.644882E+006,-49238.9,3914.29,4.90326,-0.273666,1.101464E-013,-4.96984,8.07473,186.190,11.9918
485.400,-4.166301E+006,-2.145990E+006,4.377764E+006,1645.99,44.9785,1.645268E+006,-49241.8,3914.25,4.87323,-0.275424,1.358496E-013,-5.00239,8.07104,186.190,11.9947
485.500,-4.166510E+006,-2.146089E+006,4.377451E+006,1646.37,44.9312,1.645654E+006,-49244.7,3914.21,4.84300,-0.277196,1.197902E-013,-5.03519,8.06739,186.190,11.9976
485.600,-4.166718E+006,-2.146187E+006,4.377137E+006,1646.76,44.8840,1.646040E+006,-49247.6,3914.17,4.81258,-0.278980,1.347966E-013,-5.06823,8.06379,186.190,12.0004
485.700,-4.166926E+006,-2.146286E+006,4.376823E+006,1647.15,44.8367,1.646426E+006,-49250.5,3914.13,4.78197,-0.280777,1.218002E-013,-5.10152,8.06023,186.190,12.0033
485.800,-4.167134E+006,-2.146384E+006,4.376509E+006,1647.53,44.7894,1.646812E+006,-49253.4,3914.09,4.75116,-0.282588,1.296617E-013,-5.13506,8.05672,186.190,12.0062
485.900,-4.167342E+006,-2.146483E+006,4.376195E+006,1647.92,44.7421,1.647198E+006,-49256.2,3914.04,4.72016,-0.284412,1.216703E-013,-5.16885,8.05325,186.191,12.0091
486.000,-4.167550E+006,-2.146581E+006,4.375881E+006,1648.30,44.6947,1.647584E+006,-49259.1,3914.00,4.68896,-0.286250,1.310856E-013,-5.20290,8.04984,186.191,12.0119
486.100,-4.167758E+006,-2.146680E+006,4.375567E+006,1648.69,44.6473,1.647970E+006,-49262.0,3913.95,4.65757,-0.288101,1.266615E-013,-5.23720,8.04647,186.191,12.0148
486.200,-4.167966E+006,-2.146778E+006,4.375253E+006,1649.08,44.6000,1.648356E+006,-49264.9,3913.90,4.62598,-0.289966,1.261676E-013,-5.27176,8.04315,186.191,12.0177
486.300,-4.168174E+006,-2.146876E+006,4.374939E+006,1649.46,44.5525,1.648742E+006,-49267.8,3913.86,4.59419,-0.291845,1.228336E-013,-5.30657,8.03987,186.191,12.0206
486.400,-4.168382E+006,-2.146975E+006,4.374625E+006,1649.85,44.5051,1.649128E+006,-49270.6,3913.81,4.56222,-0.293737,1.380351E-013,-5.34165,8.03665,186.191,12.0234
486.500,-4.168590E+006,-2.147073E+006,4.374311E+006,1650.23,44.4576,1.649514E+006,-49273.5,3913.76,4.53004,-0.295644,1.237124E-013,-5.37699,8.03347,186.191,12.0263
486.600,-4.168797E+006,-2.147172E+006,4.373997E+006,1650.62,44.4102,1.649900E+006,-49276.4,3913.71,4.49768,-0.297564,1.441244E-013,-5.41260,8.03034,186.192,12.0292
486.700,-4.169005E+006,-2.147270E+006,4.373683E+006,1651.00,44.3627,1.650286E+006,-49279.2,3913.66,4.46512,-0.299499,1.408009E-013,-5.44847,8.02727,186.192,12.0321
486.800,-4.169213E+006,-2.147368E+006,4.373369E+006,1651.39,44.3151,1.650672E+006,-49282.1,3913.60,4.43236,-0.301448,1.326571E-013,-5.48461,8.02424,186.192,12.0350
486.900,-4.169420E+006,-2.147467E+006,4.373055E+006,1651.78,44.2676,1.651058E+006,-49284.9,3913.55,4.39942,-0.303411,1.392716E-013,-5.52102,8.02126,186.192,12.0378
487.000,-4.169628E+006,-2.147565E+006,4.372741E+006,1652.16,44.2200,1.651443E+006,-49287.8,3913.49,4.36628,-0.305389,1.359883E-013,-5.55771,8.01833,186.192,12.0407
487.100,-4.169836E+006,-2.147663E+006,4.372427E+006,1652.55,44.1725,1.651829E+006,-49290.6,3913.44,4.33295,-0.307381,1.535354E-013,-5.59467,8.01546,186.192,12.0436
487.200,-4.170043E+006,-2.147761E+006,4.372113E+006,1652.93,44.1249,1.652215E+006,-49293.5,3913.38,4.29943,-0.309388,1.479220E-013,-5.63190,8.01263,186.192,12.0465
487.300,-4.170251E+006,-2.147860E+006,4.371798E+006,1653.32,44.0772,1.652601E+006,-49296.3,3913.32,4.26572,-0.311410,1.247277E-013,-5.66941,8.00986,186.193,12.0494
487.400,-4.170458E+006,-2.147958E+006,4.371484E+006,1653.71,44.0296,1.652987E+006,-49299.2,3913.26,4.23183,-0.313447,1.278032E-013,-5.70721,8.00714,186.193,12.0522
487.500,-4.170666E+006,-2.148056E+006,4.371170E+006,1654.09,43.9820,1.653373E+006,-49302.0,3913.20,4.19774,-0.315499,1.397824E-013,-5.74529,8.00447,186.193,12.0551
487.600,-4.170873E+006,-2.148154E+006,4.370856E+006,1654.48,43.9343,1.653759E+006,-49304.8,3913.14,4.16347,-0.317565,1.475348E-013,-5.78365,8.00186,186.193,12.0580
487.700,-4.171081E+006,-2.148252E+006,4.370542E+006,1654.86,43.8866,1.654145E+006,-49307.7,3913.07,4.12902,-0.319647,1.338178E-013,-5.82229,7.99930,186.193,12.0609
