TTIME_S,TRXI_M,TRYI_M,TRZI_M,TGRNKM_KM,TALTKM_KM,TDRNGE_M,TCRNGE_M,TVRMAG_M/S,TAIMAG_M/S2,TABXB_M/S2,TABYB_M/S2,TABZB_M/S2,TPITCH_DEG,THEADG_DEG,TAMACH
1.80000,-3.005586E+006,-1.571304E+006,5.383590E+006,5.867674E-005,2.240771E-002,0.00000,1.253333E-002,23.7981,13.3432,23.1703,-1.779865E-006,-4.663395E-006,89.9881,198.320,6.995155E-002
1.90000,-3.005576E+006,-1.571326E+006,5.383592E+006,6.539080E-005,2.485431E-002,0.00000,1.407946E-002,25.1344,13.3643,23.1913,-2.096657E-006,-5.238828E-006,89.9880,198.321,7.388157E-002
2.00000,-3.005566E+006,-1.571349E+006,5.383594E+006,7.247356E-005,2.743466E-002,9.493543E-002,1.572843E-002,26.4728,13.3854,23.2124,-2.449354E-006,-5.852478E-006,89.9879,198.321,7.781812E-002
2.10000,-3.005555E+006,-1.571371E+006,5.383597E+006,7.992582E-005,3.014895E-002,9.493543E-002,1.748227E-002,27.8134,13.4065,23.2335,-2.839958E-006,-6.505088E-006,89.9877,198.321,8.176123E-002
2.20000,-3.005545E+006,-1.571394E+006,5.383599E+006,8.774839E-005,3.299741E-002,9.493543E-002,1.934300E-002,29.1561,13.4276,23.2546,-3.270479E-006,-7.197403E-006,89.9876,198.322,8.571091E-002
2.30000,-3.005535E+006,-1.571417E+006,5.383602E+006,9.594209E-005,3.598023E-002,9.493543E-002,2.131265E-002,30.5008,13.4488,23.2758,-3.742938E-006,-7.930169E-006,89.9874,198.322,8.966721E-002
2.40000,-3.005525E+006,-1.571439E+006,5.383604E+006,1.045078E-004,3.909764E-002,9.493543E-002,2.339326E-002,31.8477,13.4700,23.2970,-4.259363E-006,-8.704130E-006,89.9873,198.322,9.363016E-002
2.50000,-3.005515E+006,-1.571462E+006,5.383607E+006,1.134462E-004,4.234985E-002,9.493543E-002,2.558687E-002,33.1968,13.4913,23.3183,-4.821791E-006,-9.520034E-006,89.9871,198.323,9.759978E-002
2.60000,-3.005505E+006,-1.571485E+006,5.383610E+006,1.227583E-004,4.573706E-002,0.134259,2.789551E-002,34.5479,13.5126,23.3396,-5.432268E-006,-1.037863E-005,89.9870,198.323,0.101576
2.70000,-3.005496E+006,-1.571508E+006,5.383613E+006,1.324450E-004,4.925950E-002,0.134259,3.032122E-002,35.9012,13.5339,23.3609,-6.092849E-006,-1.128065E-005,89.9868,198.324,0.105559
2.80000,-3.005486E+006,-1.571531E+006,5.383616E+006,1.425069E-004,5.291737E-002,0.134259,3.286605E-002,37.2566,13.5553,23.3823,-6.805595E-006,-1.222686E-005,89.9867,198.324,0.109549
2.90000,-3.005476E+006,-1.571553E+006,5.383619E+006,1.529452E-004,5.671089E-002,0.164433,3.553204E-002,38.6142,13.5767,23.4037,-7.572576E-006,-1.321799E-005,89.9865,198.324,0.113546
3.00000,-3.005467E+006,-1.571576E+006,5.383623E+006,1.637605E-004,6.064028E-002,0.164433,3.832126E-002,39.9739,13.5982,23.4251,-8.395869E-006,-1.425480E-005,89.9864,198.325,0.117549
3.10000,-3.005457E+006,-1.571599E+006,5.383626E+006,1.749538E-004,6.470574E-002,0.164433,4.123574E-002,41.3357,13.6197,23.4466,-9.277557E-006,-1.533803E-005,89.9862,198.325,0.121559
3.20000,-3.005448E+006,-1.571622E+006,5.383630E+006,1.865260E-004,6.890749E-002,0.189871,4.427754E-002,42.6997,13.6412,23.4681,-1.021973E-005,-1.646842E-005,89.9860,198.325,0.125577
3.30000,-3.005438E+006,-1.571645E+006,5.383633E+006,1.984780E-004,7.324575E-002,0.189871,4.744874E-002,44.0659,13.6628,23.4897,-1.122449E-005,-1.764672E-005,89.9859,198.326,0.129601
3.40000,-3.005429E+006,-1.571668E+006,5.383637E+006,2.108108E-004,7.772074E-002,0.212282,5.075137E-002,45.4342,13.6844,23.5113,-1.229393E-005,-1.887368E-005,89.9857,198.326,0.133632
3.50000,-3.005419E+006,-1.571691E+006,5.383641E+006,2.235251E-004,8.233266E-002,0.232543,5.418752E-002,46.8047,13.7061,23.5329,-1.343016E-005,-2.015004E-005,89.9855,198.326,0.137670
3.60000,-3.005410E+006,-1.571714E+006,5.383645E+006,2.366220E-004,8.708174E-002,0.232543,5.775925E-002,48.1773,13.7278,23.5546,-1.463531E-005,-2.147653E-005,89.9854,198.327,0.141715
3.70000,-3.005401E+006,-1.571737E+006,5.383649E+006,2.501024E-004,9.196820E-002,0.251176,6.146862E-002,49.5521,13.7495,23.5763,-1.591148E-005,-2.285391E-005,89.9852,198.327,0.145767
3.80000,-3.005392E+006,-1.571760E+006,5.383653E+006,2.639672E-004,9.699224E-002,0.268518,6.531772E-002,50.9291,13.7712,23.5981,-1.726080E-005,-2.428290E-005,89.9850,198.327,0.149826
3.90000,-3.005383E+006,-1.571784E+006,5.383658E+006,2.782174E-004,0.102154,0.268518,6.930861E-002,52.3083,13.7931,23.6198,-1.868540E-005,-2.576426E-005,89.9849,198.328,0.153892
4.00000,-3.005374E+006,-1.571807E+006,5.383662E+006,2.928539E-004,0.107454,0.284806,7.344338E-002,53.6897,13.8149,23.6417,-2.018741E-005,-2.729872E-005,89.9847,198.328,0.157966
4.10000,-3.005365E+006,-1.571830E+006,5.383667E+006,3.078777E-004,0.112892,0.300212,7.772410E-002,55.0732,13.8368,23.6635,-2.176898E-005,-2.888701E-005,89.9845,198.329,0.162047
4.20000,-3.005356E+006,-1.571853E+006,5.383672E+006,3.232899E-004,0.118469,0.314865,8.215286E-002,56.4589,13.8587,23.6855,-2.343223E-005,-3.052987E-005,89.9843,198.329,0.166134
4.30000,-3.005347E+006,-1.571877E+006,5.383676E+006,3.390912E-004,0.124184,0.328866,8.673175E-002,57.8469,13.8807,23.7074,-2.517932E-005,-3.222803E-005,89.9842,198.329,0.170229
4.40000,-3.005339E+006,-1.571900E+006,5.383681E+006,3.552829E-004,0.130038,0.342295,9.146285E-002,59.2370,13.9027,23.7294,-2.701238E-005,-3.398222E-005,89.9840,198.330,0.174332
4.50000,-3.005330E+006,-1.571923E+006,5.383687E+006,3.718658E-004,0.136031,0.355216,9.634826E-002,60.6293,13.9247,23.7514,-2.893357E-005,-3.579318E-005,89.9838,198.330,0.178441
4.60000,-3.005322E+006,-1.571947E+006,5.383692E+006,3.888409E-004,0.142164,0.379742,0.101390,62.0238,13.9468,23.7735,-3.094504E-005,-3.766162E-005,89.9836,198.330,0.182558
4.70000,-3.005313E+006,-1.571970E+006,5.383697E+006,4.062093E-004,0.148436,0.391429,0.106590,63.4206,13.9689,23.7956,-3.304894E-005,-3.958827E-005,89.9834,198.331,0.186683
4.80000,-3.005305E+006,-1.571994E+006,5.383702E+006,4.239721E-004,0.154848,0.413814,0.111951,64.8195,13.9911,23.8177,-3.524742E-005,-4.157385E-005,89.9833,198.331,0.190815
4.90000,-3.005296E+006,-1.572017E+006,5.383708E+006,4.421301E-004,0.161400,0.424564,0.117475,66.2207,14.0133,23.8399,-3.754265E-005,-4.361908E-005,89.9831,198.331,0.194954
5.00000,-3.005288E+006,-1.572041E+006,5.383714E+006,4.606845E-004,0.168092,0.445287,0.123163,67.6241,14.0356,23.8622,-3.993677E-005,-4.572468E-005,89.9829,198.332,0.199100
5.10000,-3.005280E+006,-1.572065E+006,5.383719E+006,4.796364E-004,0.174925,0.465087,0.129019,69.0297,14.0579,23.8844,-4.243284E-005,-4.789238E-005,89.9827,198.332,0.203255
5.20000,-3.005271E+006,-1.572088E+006,5.383725E+006,4.989867E-004,0.181898,0.484078,0.135043,70.4376,14.0802,23.9067,-4.503250E-005,-5.012226E-005,89.9825,198.332,0.207416
5.30000,-3.005263E+006,-1.572112E+006,5.383731E+006,5.187366E-004,0.189013,0.502351,0.141238,71.8477,14.1025,23.9291,-4.773768E-005,-5.241477E-005,89.9823,198.333,0.211586
5.40000,-3.005255E+006,-1.572136E+006,5.383738E+006,5.388870E-004,0.196268,0.519983,0.147607,73.2600,14.1250,23.9515,-5.055054E-005,-5.477061E-005,89.9822,198.333,0.215763
5.50000,-3.005247E+006,-1.572159E+006,5.383744E+006,5.594392E-004,0.203665,0.537036,0.154151,74.6746,14.1474,23.9739,-5.347324E-005,-5.719049E-005,89.9820,198.333,0.219947
5.60000,-3.005239E+006,-1.572183E+006,5.383750E+006,5.803941E-004,0.211203,0.553564,0.160873,76.0914,14.1699,23.9964,-5.650795E-005,-5.967512E-005,89.9818,198.334,0.224140
5.70000,-3.005232E+006,-1.572207E+006,5.383757E+006,6.017529E-004,0.218883,0.577470,0.167774,77.5105,14.1924,24.0189,-5.965682E-005,-6.222519E-005,89.9816,198.334,0.228339
5.80000,-3.005224E+006,-1.572231E+006,5.383763E+006,6.235167E-004,0.226705,0.600424,0.174857,78.9318,14.2150,24.0414,-6.292202E-005,-6.484140E-005,89.9814,198.335,0.232547
5.90000,-3.005216E+006,-1.572255E+006,5.383770E+006,6.456865E-004,0.234670,0.615252,0.182124,80.3554,14.2376,24.0640,-6.630571E-005,-6.752443E-005,89.9812,198.335,0.236763
6.00000,-3.005208E+006,-1.572278E+006,5.383777E+006,6.682635E-004,0.242776,0.643883,0.189576,81.7813,14.2603,24.0866,-6.981003E-005,-7.027499E-005,89.9810,198.335,0.240986
6.10000,-3.005201E+006,-1.572302E+006,5.383784E+006,6.912489E-004,0.251026,0.664548,0.197217,83.2094,14.2830,24.1093,-7.343715E-005,-7.309374E-005,89.9808,198.336,0.245217
6.20000,-3.005193E+006,-1.572326E+006,5.383791E+006,7.146438E-004,0.259418,0.684589,0.205048,84.6398,14.3057,24.1320,-7.718920E-005,-7.598138E-005,89.9806,198.336,0.249456
6.30000,-3.005186E+006,-1.572350E+006,5.383798E+006,7.384492E-004,0.267954,0.710432,0.213072,86.0724,14.3285,24.1548,-8.106833E-005,-7.893857E-005,89.9804,198.336,0.253703
6.40000,-3.005178E+006,-1.572374E+006,5.383806E+006,7.626664E-004,0.276633,0.735367,0.221290,87.5074,14.3513,24.1776,-8.507669E-005,-8.196598E-005,89.9802,198.337,0.257958
6.50000,-3.005171E+006,-1.572398E+006,5.383813E+006,7.872965E-004,0.285455,0.753527,0.229705,88.9446,14.3742,24.2004,-8.921640E-005,-8.506429E-005,89.9800,198.337,0.262221
6.60000,-3.005164E+006,-1.572423E+006,5.383821E+006,8.123407E-004,0.294422,0.777080,0.238318,90.3841,14.3971,24.2233,-9.348960E-005,-8.823414E-005,89.9799,198.337,0.266492
6.70000,-3.005157E+006,-1.572447E+006,5.383828E+006,8.378002E-004,0.303532,0.799940,0.247133,91.8259,14.4201,24.2462,-9.789841E-005,-9.147620E-005,89.9797,198.338,0.270772
6.80000,-3.005150E+006,-1.572471E+006,5.383836E+006,8.636760E-004,0.312787,0.827628,0.256151,93.2700,14.4431,24.2692,-1.024450E-004,-9.479112E-005,89.9795,198.338,0.275059
6.90000,-3.005143E+006,-1.572495E+006,5.383844E+006,8.899695E-004,0.322186,0.849128,0.265373,94.7165,14.4661,24.2922,-1.071313E-004,-9.817955E-005,89.9793,198.338,0.279354
7.00000,-3.005136E+006,-1.572519E+006,5.383852E+006,9.166819E-004,0.331731,0.875261,0.274804,96.1652,14.4892,24.3153,-1.119597E-004,-1.016421E-004,89.9791,198.339,0.283658
7.10000,-3.005129E+006,-1.572544E+006,5.383861E+006,9.438142E-004,0.341420,0.900637,0.284444,97.6162,14.5123,24.3384,-1.169321E-004,-1.051795E-004,89.9789,198.339,0.287970
7.20000,-3.005122E+006,-1.572568E+006,5.383869E+006,9.713678E-004,0.351254,0.925316,0.294295,99.0696,14.5355,24.3615,-1.220506E-004,-1.087922E-004,89.9787,198.339,0.292290
7.30000,-3.005115E+006,-1.572592E+006,5.383877E+006,9.993439E-004,0.361234,0.954089,0.304361,100.525,14.5587,24.3847,-1.273174E-004,-1.124810E-004,89.9785,198.340,0.296618
7.40000,-3.005108E+006,-1.572617E+006,5.383886E+006,1.027744E-003,0.371359,0.977420,0.314642,101.983,14.5819,24.4079,-1.327345E-004,-1.162464E-004,89.9783,198.340,0.300955
7.50000,-3.005102E+006,-1.572641E+006,5.383895E+006,1.056568E-003,0.381630,1.00470,0.325142,103.444,14.6052,24.4312,-1.383039E-004,-1.200891E-004,89.9781,198.341,0.305300
7.60000,-3.005095E+006,-1.572666E+006,5.383903E+006,1.085819E-003,0.392048,1.03126,0.335862,104.906,14.6286,24.4545,-1.440278E-004,-1.240097E-004,89.9779,198.341,0.309653
7.70000,-3.005089E+006,-1.572690E+006,5.383912E+006,1.115497E-003,0.402612,1.06141,0.346805,106.371,14.6520,24.4779,-1.499082E-004,-1.280087E-004,89.9777,198.341,0.314015
7.80000,-3.005082E+006,-1.572715E+006,5.383922E+006,1.145604E-003,0.413322,1.09073,0.357972,107.838,14.6754,24.5013,-1.559471E-004,-1.320868E-004,89.9775,198.342,0.318386
7.90000,-3.005076E+006,-1.572739E+006,5.383931E+006,1.176141E-003,0.424179,1.11524,0.369367,109.308,14.6989,24.5247,-1.621466E-004,-1.362445E-004,89.9773,198.342,0.322765
8.00000,-3.005070E+006,-1.572764E+006,5.383940E+006,1.207109E-003,0.435184,1.14711,0.380990,110.780,14.7224,24.5482,-1.685086E-004,-1.404824E-004,89.9771,198.342,0.327152
8.10000,-3.005063E+006,-1.572789E+006,5.383950E+006,1.238510E-003,0.446335,1.17429,0.392845,112.255,14.7460,24.5717,-1.750352E-004,-1.448012E-004,89.9769,198.343,0.331549
8.20000,-3.005057E+006,-1.572813E+006,5.383959E+006,1.270344E-003,0.457635,1.20460,0.404933,113.731,14.7696,24.5953,-1.817285E-004,-1.492013E-004,89.9767,198.343,0.335953
8.30000,-3.005051E+006,-1.572838E+006,5.383969E+006,1.302614E-003,0.469082,1.23416,0.417256,115.210,14.7933,24.6189,-1.885902E-004,-1.536833E-004,89.9765,198.343,0.340367
8.40000,-3.005045E+006,-1.572863E+006,5.383979E+006,1.335320E-003,0.480677,1.26660,0.429818,116.692,14.8170,24.6426,-1.956226E-004,-1.582477E-004,89.9763,198.344,0.344789
8.50000,-3.005039E+006,-1.572888E+006,5.383989E+006,1.368464E-003,0.492420,1.29475,0.442619,118.176,14.8407,24.6663,-2.028274E-004,-1.628952E-004,89.9761,198.344,0.349220
8.60000,-3.005033E+006,-1.572912E+006,5.383999E+006,1.402046E-003,0.504312,1.32570,0.455663,119.662,14.8645,24.6901,-2.102067E-004,-1.676263E-004,89.9759,198.344,0.353660
8.70000,-3.005027E+006,-1.572937E+006,5.384009E+006,1.436069E-003,0.516353,1.35927,0.468951,121.151,14.8884,24.7139,-2.177624E-004,-1.724414E-004,89.9756,198.345,0.358109
8.80000,-3.005022E+006,-1.572962E+006,5.384019E+006,1.470534E-003,0.528542,1.38879,0.482486,122.642,14.9123,24.7378,-2.254964E-004,-1.773411E-004,89.9754,198.345,0.362567
8.90000,-3.005016E+006,-1.572987E+006,5.384030E+006,1.505442E-003,0.540881,1.42086,0.496269,124.135,14.9362,24.7617,-2.334107E-004,-1.823259E-004,89.9752,198.346,0.367033
9.00000,-3.005010E+006,-1.573012E+006,5.384040E+006,1.540794E-003,0.553369,1.45223,0.510303,125.631,14.9602,24.7856,-2.415070E-004,-1.873964E-004,89.9750,198.346,0.371509
9.10000,-3.005005E+006,-1.573037E+006,5.384051E+006,1.576592E-003,0.566007,1.48597,0.524590,127.129,14.9842,24.8096,-2.497873E-004,-1.925529E-004,89.9748,198.346,0.375993
9.20000,-3.004999E+006,-1.573062E+006,5.384062E+006,1.612837E-003,0.578795,1.52193,0.539133,128.629,15.0083,24.8336,-2.582535E-004,-1.977961E-004,89.9746,198.347,0.380487
9.30000,-3.004994E+006,-1.573087E+006,5.384073E+006,1.649530E-003,0.591733,1.55416,0.553933,130.132,15.0324,24.8577,-2.669074E-004,-2.031263E-004,89.9744,198.347,0.384990
9.40000,-3.004989E+006,-1.573112E+006,5.384084E+006,1.686674E-003,0.604822,1.58857,0.568993,131.638,15.0566,24.8818,-2.757509E-004,-2.085441E-004,89.9742,198.347,0.389502
9.50000,-3.004984E+006,-1.573138E+006,5.384095E+006,1.724268E-003,0.618061,1.62226,0.584315,133.146,15.0808,24.9060,-2.847856E-004,-2.140499E-004,89.9740,198.348,0.394023
9.60000,-3.004978E+006,-1.573163E+006,5.384106E+006,1.762315E-003,0.631451,1.65798,0.599901,134.656,15.1051,24.9303,-2.940136E-004,-2.196442E-004,89.9738,198.348,0.398553
9.70000,-3.004973E+006,-1.573188E+006,5.384118E+006,1.800817E-003,0.644992,1.69294,0.615754,136.169,15.1294,24.9545,-3.034364E-004,-2.253274E-004,89.9736,198.348,0.403093
9.80000,-3.004968E+006,-1.573213E+006,5.384129E+006,1.839774E-003,0.658685,1.72981,0.631875,137.684,15.1538,24.9789,-3.130560E-004,-2.310999E-004,89.9734,198.349,0.407642
9.90000,-3.004963E+006,-1.573239E+006,5.384141E+006,1.879187E-003,0.672529,1.76335,0.648267,139.201,15.1782,25.0032,-3.228740E-004,-2.369622E-004,89.9732,198.349,0.412200
10.0000,-3.004958E+006,-1.573264E+006,5.384153E+006,1.919059E-003,0.686525,1.80127,0.664932,140.721,15.2027,25.0276,-3.328921E-004,-2.139441E-004,89.9720,198.349,0.416768
10.1000,-3.004954E+006,-1.573289E+006,5.384165E+006,1.959289E-003,0.700673,1.83596,0.681892,142.244,15.2272,25.0521,-3.431125E-004,2.711939E-003,89.8301,205.535,0.421345
10.2000,-3.004949E+006,-1.573315E+006,5.384177E+006,1.999383E-003,0.714974,1.87482,0.699248,143.769,15.2519,25.0766,-3.535375E-004,5.707465E-003,89.6807,202.203,0.425932
10.3000,-3.004944E+006,-1.573340E+006,5.384189E+006,2.038752E-003,0.729427,1.90818,0.717119,145.296,15.2767,25.1012,-3.641692E-004,8.772858E-003,89.5308,200.997,0.430528
10.4000,-3.004940E+006,-1.573366E+006,5.384202E+006,2.076808E-003,0.744033,1.94328,0.735625,146.826,15.3018,25.1258,-3.750095E-004,1.190834E-002,89.3809,200.376,0.435134
10.5000,-3.004935E+006,-1.573391E+006,5.384214E+006,2.112967E-003,0.758792,1.97320,0.754887,148.358,15.3270,25.1505,-3.860604E-004,1.511411E-002,89.2309,199.997,0.439749
10.6000,-3.004931E+006,-1.573417E+006,5.384227E+006,2.146650E-003,0.773705,2.00041,0.775025,149.892,15.3523,25.1752,-3.973240E-004,1.839037E-002,89.0808,199.741,0.444374
10.7000,-3.004926E+006,-1.573442E+006,5.384240E+006,2.177287E-003,0.788771,2.02727,0.796160,151.429,15.3779,25.1999,-4.088021E-004,2.173732E-002,88.9308,199.558,0.449008
10.8000,-3.004922E+006,-1.573468E+006,5.384253E+006,2.204316E-003,0.803991,2.04717,0.818413,152.968,15.4036,25.2248,-4.204967E-004,2.515514E-002,88.7808,199.420,0.453651
10.9000,-3.004918E+006,-1.573494E+006,5.384266E+006,2.227191E-003,0.819364,2.06034,0.841907,154.510,15.4295,25.2496,-4.324098E-004,2.864400E-002,88.6307,199.312,0.458304
11.0000,-3.004914E+006,-1.573519E+006,5.384279E+006,2.245385E-003,0.834893,2.07125,0.866763,156.054,15.4556,25.2745,-4.445434E-004,3.220408E-002,88.4807,199.225,0.462966
11.1000,-3.004910E+006,-1.573545E+006,5.384292E+006,2.258398E-003,0.850575,2.07342,0.893103,157.600,15.4818,25.2995,-4.568993E-004,3.583553E-002,88.3306,199.154,0.467638
11.2000,-3.004906E+006,-1.573571E+006,5.384305E+006,2.265760E-003,0.866413,2.07125,0.921051,159.149,15.5082,25.3245,-4.694795E-004,3.953851E-002,88.1805,199.095,0.472319
11.3000,-3.004902E+006,-1.573597E+006,5.384319E+006,2.267047E-003,0.882405,2.05815,0.950729,160.700,15.5348,25.3496,-4.822859E-004,4.331315E-002,88.0305,199.045,0.477010
11.4000,-3.004898E+006,-1.573623E+006,5.384333E+006,2.261885E-003,0.898552,2.03835,0.982262,162.253,15.5616,25.3747,-4.953204E-004,4.715959E-002,87.8804,199.002,0.481711
11.5000,-3.004894E+006,-1.573649E+006,5.384346E+006,2.249976E-003,0.914855,2.00940,1.01577,163.809,15.5885,25.3999,-5.085849E-004,5.107797E-002,87.7304,198.965,0.486421
11.6000,-3.004890E+006,-1.573675E+006,5.384360E+006,2.231109E-003,0.931314,1.96633,1.05138,165.367,15.6156,25.4251,-5.220812E-004,5.506840E-002,87.5803,198.933,0.491140
11.7000,-3.004887E+006,-1.573701E+006,5.384374E+006,2.205197E-003,0.947928,1.91760,1.08922,166.928,15.6429,25.4504,-5.358113E-004,5.913098E-002,87.4302,198.904,0.495869
11.8000,-3.004883E+006,-1.573727E+006,5.384389E+006,2.172307E-003,0.964699,1.85550,1.12941,168.490,15.6703,25.4756,-5.497764E-004,6.326577E-002,87.2802,198.878,0.500608
11.9000,-3.004880E+006,-1.573753E+006,5.384403E+006,2.132714E-003,0.981625,1.78367,1.17208,170.055,15.6971,25.5001,-5.639749E-004,6.747243E-002,87.1301,198.855,0.505356
12.0000,-3.004877E+006,-1.573779E+006,5.384417E+006,2.086967E-003,0.998709,1.69560,1.21735,171.622,15.7240,25.5247,-5.784122E-004,7.175143E-002,86.9800,198.835,0.510114
12.1000,-3.004873E+006,-1.573805E+006,5.384432E+006,2.035975E-003,1.01595,1.59424,1.26535,173.192,15.7511,25.5492,-5.930899E-004,7.610283E-002,86.8300,198.816,0.514881
12.2000,-3.004870E+006,-1.573831E+006,5.384446E+006,1.981129E-003,1.03335,1.47990,1.31620,174.763,15.7784,25.5738,-6.080099E-004,8.052671E-002,86.6799,198.800,0.519658
12.3000,-3.004867E+006,-1.573857E+006,5.384461E+006,1.924443E-003,1.05090,1.35262,1.37003,176.337,15.8057,25.5985,-6.231738E-004,8.502310E-002,86.5298,198.784,0.524444
12.4000,-3.004864E+006,-1.573884E+006,5.384476E+006,1.868739E-003,1.06861,1.20460,1.42697,177.913,15.8333,25.6231,-6.385836E-004,8.959205E-002,86.3798,198.770,0.529239
12.5000,-3.004861E+006,-1.573910E+006,5.384491E+006,1.817828E-003,1.08648,1.04860,1.48714,179.491,15.8609,25.6478,-6.542407E-004,9.423360E-002,86.2297,198.757,0.534044
12.6000,-3.004858E+006,-1.573936E+006,5.384506E+006,1.776669E-003,1.10451,0.864903,1.55068,181.072,15.8887,25.6724,-6.701470E-004,9.894777E-002,86.0796,198.745,0.538859
12.7000,-3.004856E+006,-1.573963E+006,5.384522E+006,1.751379E-003,1.12269,0.671295,1.61771,182.654,15.9167,25.6971,-6.863041E-004,0.103735,85.9296,198.734,0.543683
12.8000,-3.004853E+006,-1.573989E+006,5.384537E+006,1.748979E-003,1.14103,0.455294,1.68835,184.239,15.9448,25.7219,-7.027137E-004,0.108594,85.7795,198.724,0.548517
12.9000,-3.004851E+006,-1.574016E+006,5.384553E+006,1.776754E-003,1.15953,0.212282,1.76274,185.826,15.9730,25.7466,-7.193773E-004,0.113526,85.6295,198.715,0.553360
13.0000,-3.004848E+006,-1.574042E+006,5.384568E+006,1.841274E-003,1.17819,0.00000,1.84101,187.415,16.0014,25.7714,-7.362967E-004,0.118531,85.4794,198.706,0.558214
13.1000,-3.004846E+006,-1.574069E+006,5.384584E+006,1.947411E-003,1.19701,0.314865,1.92329,189.007,16.0300,25.7961,-7.534735E-004,0.123608,85.3293,198.698,0.563076
13.2000,-3.004844E+006,-1.574095E+006,5.384600E+006,2.097779E-003,1.21599,0.600424,2.00969,190.600,16.0586,25.8209,-7.709091E-004,0.128758,85.1793,198.690,0.567949
