TTIME_S,TRXI_M,TRYI_M,TRZI_M,TGRNKM_KM,TALTKM_KM,TDRNGE_M,TCRNGE_M,TVRMAG_M/S,TAIMAG_M/S2,TABXB_M/S2,TABYB_M/S2,TABZB_M/S2,TPITCH_DEG,THEADG_DEG,TAMACH
16.5000,-3.004820E+006,-1.575012E+006,5.385192E+006,2.732684E-002,1.93245,26.0135,-8.36986,244.408,17.0862,26.6496,-1.643195E-003,0.358524,80.2452,169.980,0.734413
16.6000,-3.004821E+006,-1.575041E+006,5.385212E+006,2.881538E-002,1.95693,27.4276,-8.83465,246.076,17.1199,26.6750,-1.676476E-003,0.367327,80.0953,169.978,0.739638
16.7000,-3.004822E+006,-1.575070E+006,5.385232E+006,3.035287E-002,1.98157,28.8883,-9.31492,247.746,17.1537,26.7004,-1.710104E-003,0.376211,79.9454,169.976,0.744873
16.8000,-3.004823E+006,-1.575098E+006,5.385252E+006,3.194013E-002,2.00637,30.3959,-9.81093,249.418,17.1876,26.7258,-1.744082E-003,0.385177,79.7954,169.975,0.750120
16.9000,-3.004825E+006,-1.575127E+006,5.385272E+006,3.357798E-002,2.03134,31.9518,-10.3229,251.092,17.2217,26.7513,-1.778411E-003,0.394225,79.6455,169.973,0.755378
17.0000,-3.004826E+006,-1.575156E+006,5.385293E+006,3.526724E-002,2.05647,33.5563,-10.8512,252.769,17.2559,26.7767,-1.813092E-003,0.403353,79.4955,169.972,0.760648
17.1000,-3.004828E+006,-1.575186E+006,5.385313E+006,3.700873E-002,2.08176,35.2106,-11.3960,254.448,17.2903,26.8022,-1.848128E-003,0.412562,79.3456,169.971,0.765929
17.2000,-3.004830E+006,-1.575215E+006,5.385334E+006,3.880327E-002,2.10722,36.9149,-11.9576,256.128,17.3248,26.8277,-1.883519E-003,0.421851,79.1956,169.969,0.771221
17.3000,-3.004832E+006,-1.575244E+006,5.385355E+006,4.065168E-002,2.13285,38.6704,-12.5362,257.812,17.3595,26.8532,-1.919266E-003,0.431220,79.0457,169.968,0.776525
17.4000,-3.004833E+006,-1.575273E+006,5.385375E+006,4.255480E-002,2.15864,40.4779,-13.1321,259.497,17.3943,26.8787,-1.955373E-003,0.440668,78.8957,169.967,0.781840
17.5000,-3.004836E+006,-1.575303E+006,5.385396E+006,4.451346E-002,2.18459,42.3380,-13.7456,261.184,17.4292,26.9042,-1.991838E-003,0.450195,78.7458,169.966,0.787166
17.6000,-3.004838E+006,-1.575332E+006,5.385417E+006,4.652847E-002,2.21071,44.2515,-14.3769,262.874,17.4643,26.9298,-2.028664E-003,0.459800,78.5959,169.964,0.792505
17.7000,-3.004840E+006,-1.575362E+006,5.385439E+006,4.860067E-002,2.23700,46.2194,-15.0264,264.566,17.4995,26.9553,-2.065851E-003,0.469484,78.4459,169.963,0.797855
17.8000,-3.004842E+006,-1.575391E+006,5.385460E+006,5.073090E-002,2.26344,48.2422,-15.6942,266.260,17.5309,26.9769,-2.105378E-003,0.479695,78.2960,169.962,0.803216
17.9000,-3.004845E+006,-1.575421E+006,5.385481E+006,5.291998E-002,2.29006,50.3210,-16.3806,267.956,17.5597,26.9956,-2.146714E-003,0.490316,78.1460,169.961,0.808587
18.0000,-3.004848E+006,-1.575451E+006,5.385503E+006,5.516875E-002,2.31684,52.4563,-17.0859,269.653,17.5885,27.0141,-2.188571E-003,0.501053,77.9961,169.960,0.813968
18.1000,-3.004850E+006,-1.575481E+006,5.385524E+006,5.747804E-002,2.34378,54.6490,-17.8104,271.352,17.6172,27.0325,-2.230951E-003,0.511906,77.8462,169.959,0.819359
18.2000,-3.004853E+006,-1.575510E+006,5.385546E+006,5.984867E-002,2.37089,56.8999,-18.5542,273.052,17.6460,27.0508,-2.273859E-003,0.522875,77.6962,169.958,0.824759
18.3000,-3.004856E+006,-1.575540E+006,5.385568E+006,6.228148E-002,2.39817,59.2098,-19.3178,274.754,17.6748,27.0689,-2.317294E-003,0.533960,77.5463,169.957,0.830169
18.4000,-3.004859E+006,-1.575570E+006,5.385590E+006,6.477733E-002,2.42561,61.5795,-20.1013,276.457,17.7035,27.0868,-2.361261E-003,0.545161,77.3963,169.957,0.835589
18.5000,-3.004863E+006,-1.575601E+006,5.385612E+006,6.733700E-002,2.45321,64.0098,-20.9051,278.162,17.7323,27.1046,-2.405761E-003,0.556477,77.2464,169.956,0.841018
18.6000,-3.004866E+006,-1.575631E+006,5.385634E+006,6.996135E-002,2.48098,66.5014,-21.7293,279.868,17.7610,27.1223,-2.450796E-003,0.567909,77.0965,169.955,0.846457
18.7000,-3.004869E+006,-1.575661E+006,5.385656E+006,7.265129E-002,2.50892,69.0551,-22.5743,281.576,17.7897,27.1398,-2.496369E-003,0.579456,76.9465,169.954,0.851906
